file,player1,player2,rps_winner,game1_winner,starting_hand_player1,starting_hand_player2
1313181-76363761.json,Fryderyk Chopin,jamestootle,False,True,"Abyssrhine, the Atlantean Spirit%%%%Sales Ban%%%%Deep Sea Diva%%%%Barrier Statue of the Torrent%%%%Dominus Impulse%%%%",Infinite Impermanence%%%%Cooky☆Yummy%%%%Lollipo☆Yummy%%%%Cooky☆Yummy%%%%Dominus Purge%%%%
1313181-76368747.json,Fryderyk Chopin,RawJH545,False,True,"Mermail Abyssteus%%%%Ash Blossom & Joyous Spring%%%%Mulcharmy Fuwalos%%%%Dominus Impulse%%%%Poseidra, the Storming Atlantean%%%%","Pre-Preparation of Rites%%%%Ash Blossom & Joyous Spring%%%%Ame no Murakumo no Mitsurugi%%%%Yummyusment☆Mignon%%%%Mitsurugi no Mikoto, Saji%%%%"
1313181-76368991.json,Fryderyk Chopin,learloco,True,True,Barrier Statue of the Torrent%%%%Mermail Shadow Squad%%%%Mermail Abyssteus%%%%Deep Sea Minstrel%%%%Anti-Magic Arrows%%%%,Pot of Extravagance%%%%Super Polymerization%%%%Mitsurugi Prayers%%%%Triple Tactics Talent%%%%Mitsurugi Ritual%%%%
1313181-76369513.json,Fryderyk Chopin,Longo Bodo,True,True,Ghost Belle & Haunted Mansion%%%%Ketu Dracotail%%%%Rahu Dracotail%%%%Dracotail Faimena%%%%Ghost Belle & Haunted Mansion%%%%,Ghost Belle & Haunted Mansion%%%%Apophis the Serpent%%%%Primite Roar%%%%Primite Drillbeam%%%%Ash Blossom & Joyous Spring%%%%
1313181-76370248.json,Fryderyk Chopin,droppinthetnt,False,True,"Deep Sea Diva%%%%Poseidra, the Storming Atlantean%%%%Mulcharmy Fuwalos%%%%Friller Rabca%%%%Anti-Magic Arrows%%%%",Dominus Impulse%%%%One for One%%%%D/D/D Zero Doom Queen Machinex%%%%Dark Ruler No More%%%%Ash Blossom & Joyous Spring%%%%
1313181-76379704.json,Fryderyk Chopin,Matrol,False,False,"Ash Blossom & Joyous Spring%%%%Sales Ban%%%%Atlantean Heavy Infantry%%%%Anti-Magic Arrows%%%%Neptabyss, the Atlantean Prince%%%%",Cupsy☆Yummy%%%%Droll & Lock Bird%%%%Ash Blossom & Joyous Spring%%%%Ghost Belle & Haunted Mansion%%%%Mitsurugi Prayers%%%%
1313181-76380006.json,Fryderyk Chopin,enter nam,False,False,"Poseidra, the Storming Atlantean%%%%Atlantean Dragoons%%%%Poseidra, the Storming Atlantean%%%%Barrier Statue of the Torrent%%%%Deep Sea Diva%%%%",Mulcharmy Fuwalos%%%%Droll & Lock Bird%%%%Forbidden Droplet%%%%Crystron Sulfador%%%%K9-04 Noroi%%%%
1313181-76380316.json,Fryderyk Chopin,azym_o,False,False,"Mulcharmy Fuwalos%%%%Atlantean Dragoons%%%%Abyssrhine, the Atlantean Spirit%%%%Mermail Shadow Squad%%%%Dominus Impulse%%%%",Branded Fusion%%%%Mulcharmy Meowls%%%%Ghost Belle & Haunted Mansion%%%%Rahu Dracotail%%%%Dracotail Urgula%%%%
1313181-76380437.json,Fryderyk Chopin,SnapeFang,True,,Dominus Impulse%%%%Ash Blossom & Joyous Spring%%%%Mermail Shadow Squad%%%%Mermail Abysspike%%%%Sales Ban%%%%,Kairo Ryu-Ge Emva%%%%Jurrac Megalo%%%%Jurrac Stego%%%%Droll & Lock Bird%%%%Genro Ryu-Ge Hakva%%%%
1313181-76380483.json,Fryderyk Chopin,Hayato19,False,True,"Anti-Magic Arrows%%%%Barrier Statue of the Torrent%%%%Abyssrhine, the Atlantean Spirit%%%%Dominus Impulse%%%%Mermail Abysspike%%%%",Pot of Prosperity%%%%Apophis the Swamp Deity%%%%Infinite Impermanence%%%%Primite Lordly Lode%%%%Treasures of the Kings%%%%
1313181-76380771.json,Fryderyk Chopin,neptabysss,False,True,"Anti-Magic Arrows%%%%Atlantean Dragoons%%%%Anti-Magic Arrows%%%%Mulcharmy Fuwalos%%%%Abyssrhine, the Atlantean Spirit%%%%","Mermail Shadow Squad%%%%Neptabyss, the Atlantean Prince%%%%Dominus Impulse%%%%Mulcharmy Fuwalos%%%%Atlantean Dragoons%%%%"
1313181-76381692.json,Fryderyk Chopin,LukasAdolph,True,True,"Abyssrhine, the Atlantean Spirit%%%%Mulcharmy Fuwalos%%%%Poseidra, the Storming Atlantean%%%%Mermail Shadow Squad%%%%Atlantean Dragoons%%%%",Sky Striker Mobilize - Linkage!%%%%Runick Fountain%%%%Sky Striker Mobilize - Linkage!%%%%Runick Flashing Fire%%%%Sky Striker Mobilize - Engage!%%%%
1313181-76382024.json,Fryderyk Chopin,IHateFunSowwy,False,False,Atlantean Dragoons%%%%Mulcharmy Fuwalos%%%%Sales Ban%%%%Gluttonous Reptolphin Greethys%%%%Deep Sea Minstrel%%%%,Droll & Lock Bird%%%%Lunalight Kaleido Chick%%%%Polymerization%%%%Lunalight Silver Hound%%%%Triple Tactics Thrust%%%%
1313181-76382333.json,Fryderyk Chopin,niki,False,False,"Neptabyss, the Atlantean Prince%%%%Mermail Abysspike%%%%Barrier Statue of the Torrent%%%%Abyssrhine, the Atlantean Spirit%%%%Ash Blossom & Joyous Spring%%%%",Branded Opening%%%%Albion the Shrouded Dragon%%%%Branded in Red%%%%Fallen of Albaz%%%%Called by the Grave%%%%
1313181-77011623.json,Fryderyk Chopin,xHampelmann,False,False,Mermail Abyssteus%%%%Atlantean Heavy Infantry%%%%Mermail Abysspike%%%%Ash Blossom & Joyous Spring%%%%Mermail Abyssteus%%%%,"Mitsurugi no Mikoto, Saji%%%%K9-17 Izuna%%%%Droll & Lock Bird%%%%Pre-Preparation of Rites%%%%K9-ØØ Lupis%%%%"
1313181-77012148.json,Fryderyk Chopin,ban cyberse,True,True,Dominus Impulse%%%%Infinite Impermanence%%%%Mermail Abysspike%%%%Moulinglacia the Elemental Lord%%%%Mermail Abysspike%%%%,"K9-ØØ Lupis%%%%Nibiru, the Primal Being%%%%K9-66a Jokul%%%%K9-17 Izuna%%%%Called by the Grave%%%%"
1313181-77012369.json,Fryderyk Chopin,raffaele_sirica_official,False,False,"Deep Sea Diva%%%%Atlantean Heavy Infantry%%%%Neptabyss, the Atlantean Prince%%%%Poseidra, the Storming Atlantean%%%%Gluttonous Reptolphin Greethys%%%%",Lunalight Silver Hound%%%%Lunalight Emerald Bird%%%%Lunalight Gold Leo%%%%Lunalight Masquerade%%%%Lunalight Yellow Marten%%%%
1313181-77012456.json,Fryderyk Chopin,bello comodo,True,False,"Atlantean Heavy Infantry%%%%Poseidra, the Storming Atlantean%%%%Gluttonous Reptolphin Greethys%%%%Deep Sea Minstrel%%%%Abyssrhine, the Atlantean Spirit%%%%",Ketu Dracotail%%%%Dracotail Flame%%%%Dracotail Faimena%%%%Dracotail Urgula%%%%Rahu Dracotail%%%%
1313181-77012895.json,Fryderyk Chopin,VelleGG,True,True,"Droll & Lock Bird%%%%Mermail Shadow Squad%%%%Mermail Abyssteus%%%%Abyssrhine, the Atlantean Spirit%%%%Dominus Impulse%%%%","Mitsurugi Mirror%%%%Orcust Knightmare%%%%Allure of Darkness%%%%World Legacy - ""World Wand""%%%%Mitsurugi Great Purification%%%%"
1313181-77013389.json,Fryderyk Chopin,HasanKaymak,True,True,Droll & Lock Bird%%%%Barrier Statue of the Torrent%%%%Mermail Shadow Squad%%%%Moulinglacia the Elemental Lord%%%%Deep Sea Minstrel%%%%,Mulcharmy Fuwalos%%%%Queen Azamina%%%%Azamina Debtors%%%%Diabellstar Vengeance%%%%Ash Blossom & Joyous Spring%%%%
1313181-77013600.json,Fryderyk Chopin,(SKD)_LuisC.,False,True,"Neptabyss, the Atlantean Prince%%%%Droll & Lock Bird%%%%Atlantean Dragoons%%%%Droll & Lock Bird%%%%Atlantean Heavy Infantry%%%%",Bystial Baldrake%%%%Ash Blossom & Joyous Spring%%%%Maliss <P> March Hare%%%%Maliss <P> Dormouse%%%%Maliss <P> March Hare%%%%
1313181-77015330.json,Fryderyk Chopin,TeamSchismYGO,False,False,"Gluttonous Reptolphin Greethys%%%%Abyssrhine, the Atlantean Spirit%%%%Mulcharmy Fuwalos%%%%Called by the Grave%%%%Atlantean Heavy Infantry%%%%",Onomatopaira%%%%Crossout Designator%%%%Ext Ryzeal%%%%Seventh Tachyon%%%%Sword Ryzeal%%%%
1313181-77018394.json,Fryderyk Chopin,hellotherebro,False,False,"Superancient Deepsea King Coelacanth%%%%Dominus Impulse%%%%Neptabyss, the Atlantean Prince%%%%Dominus Impulse%%%%Infinite Impermanence%%%%",Sky Striker Mecha - Widow Anchor%%%%Droll & Lock Bird%%%%R.B. Funk Dock%%%%R.B. Lambda Cannon%%%%Forbidden Droplet%%%%
1313181-77020347.json,Fryderyk Chopin,NotGonnaSayGLHF,False,False,"Neptabyss, the Atlantean Prince%%%%Droll & Lock Bird%%%%Called by the Grave%%%%Infinite Impermanence%%%%Atlantean Heavy Infantry%%%%",Dracotail Faimena%%%%Ghost Belle & Haunted Mansion%%%%Dracotail Lukias%%%%Dracotail Urgula%%%%Dracotail Mululu%%%%
1313181-77021412.json,Fryderyk Chopin,Gitrop,False,True,Forbidden Droplet%%%%The Phantom Knights of Silent Boots%%%%Pre-Preparation of Rites%%%%Speedroid Terrortop%%%%Mitsurugi Mirror%%%%,"Nibiru, the Primal Being%%%%Branded in Red%%%%Called by the Grave%%%%Blazing Cartesia, the Virtuous%%%%Guiding Quem, the Virtuous%%%%"
1313181-77035838.json,Fryderyk Chopin,CK43!,False,True,Atlantean Dragoons%%%%Ash Blossom & Joyous Spring%%%%Infinite Impermanence%%%%Droll & Lock Bird%%%%Friller Rabca%%%%,"Super Polymerization%%%%Orcust Harp Horror%%%%Dominus Impulse%%%%World Legacy - ""World Wand""%%%%The Black Goat Laughs%%%%"
1313181-77035933.json,Fryderyk Chopin,alexxmills,False,True,Friller Rabca%%%%Atlantean Dragoons%%%%Mermail Abysspike%%%%Superancient Deepsea King Coelacanth%%%%Atlantean Heavy Infantry%%%%,Droll & Lock Bird%%%%Ash Blossom & Joyous Spring%%%%Yummy☆Surprise%%%%Dark Ruler No More%%%%Mulcharmy Fuwalos%%%%
1313181-77036108.json,Fryderyk Chopin,GodricZero,True,False,Forbidden Droplet%%%%The Phantom Knights of Ragged Gloves%%%%The Phantom Knights of Ancient Cloak%%%%Speedroid Terrortop%%%%The Phantom Knights of Ancient Cloak%%%%,Mulcharmy Fuwalos%%%%Ash Blossom & Joyous Spring%%%%Backup @Ignister%%%%Ash Blossom & Joyous Spring%%%%Bystial Druiswurm%%%%
1313181-77063408.json,Fryderyk Chopin,Notixed,True,True,Deep Sea Minstrel%%%%Infinite Impermanence%%%%Superancient Deepsea King Coelacanth%%%%Droll & Lock Bird%%%%Atlantean Dragoons%%%%,Mementotlan Angwitch%%%%Mementotlan-Horned Dragon%%%%Triple Tactics Talent%%%%Mementotlan Shleepy%%%%Evenly Matched%%%%
1313181-77063769.json,Fryderyk Chopin,Seyso,True,False,"Mermail Shadow Squad%%%%Friller Rabca%%%%Gluttonous Reptolphin Greethys%%%%Poseidra, the Storming Atlantean%%%%Mermail Abysspike%%%%","Dracotail Faimena%%%%Ketu Dracotail%%%%Droll & Lock Bird%%%%Nibiru, the Primal Being%%%%Mulcharmy Fuwalos%%%%"
1313181-77064282&match.json,Fryderyk Chopin,lupo93,False,False,"Neptabyss, the Atlantean Prince%%%%Mermail Shadow Squad%%%%Atlantean Heavy Infantry%%%%Mermail Abysspike%%%%Droll & Lock Bird%%%%","Mermail Abyssgunde%%%%Neptabyss, the Atlantean Prince%%%%Deep Sea Minstrel%%%%Mulcharmy Fuwalos%%%%Dominus Impulse%%%%"
1313181-77064282.json,Fryderyk Chopin,lupo93,False,False,"Neptabyss, the Atlantean Prince%%%%Mermail Shadow Squad%%%%Atlantean Heavy Infantry%%%%Mermail Abysspike%%%%Droll & Lock Bird%%%%","Mermail Abyssgunde%%%%Neptabyss, the Atlantean Prince%%%%Deep Sea Minstrel%%%%Mulcharmy Fuwalos%%%%Dominus Impulse%%%%"
1313181-77064740.json,Fryderyk Chopin,Mua' dib,False,False,"Abyssrhine, the Atlantean Spirit%%%%Mermail Shadow Squad%%%%Abyssrhine, the Atlantean Spirit%%%%Mulcharmy Fuwalos%%%%Mermail Shadow Squad%%%%",Cooky☆Yummy%%%%Mulcharmy Fuwalos%%%%Dominus Purge%%%%Lollipo☆Yummy%%%%Ash Blossom & Joyous Spring%%%%
1313181-77066558.json,Fryderyk Chopin,Sarukul,True,True,"Mermail Abyssteus%%%%Mermail Shadow Squad%%%%Neptabyss, the Atlantean Prince%%%%Poseidra, the Storming Atlantean%%%%Superancient Deepsea King Coelacanth%%%%",Dracotail Lukias%%%%Rahu Dracotail%%%%Dracotail Pan%%%%Dracotail Urgula%%%%Ghost Belle & Haunted Mansion%%%%
1313181-77066946.json,Fryderyk Chopin,Dave Vecht,True,True,"Droll & Lock Bird%%%%Neptabyss, the Atlantean Prince%%%%Poseidra, the Storming Atlantean%%%%Infinite Impermanence%%%%Barrier Statue of the Torrent%%%%","Nibiru, the Primal Being%%%%Maliss <P> Dormouse%%%%Wizard @Ignister%%%%Gold Sarcophagus%%%%Infinite Impermanence%%%%"
1313181-77067134.json,Fryderyk Chopin,CFC192,False,False,"Mermail Abyssteus%%%%Infinite Impermanence%%%%Abyssrhine, the Atlantean Spirit%%%%Dominus Impulse%%%%Friller Rabca%%%%","Nibiru, the Primal Being%%%%Mulcharmy Fuwalos%%%%Ash Blossom & Joyous Spring%%%%Ame no Habakiri no Mitsurugi%%%%Seventh Tachyon%%%%"
1313181-77067194.json,Fryderyk Chopin,YackMoon,False,False,"Abyssrhine, the Atlantean Spirit%%%%Ash Blossom & Joyous Spring%%%%Mulcharmy Fuwalos%%%%Droll & Lock Bird%%%%Infinite Impermanence%%%%",The Fallen & The Virtuous%%%%Chicken Game%%%%Sky Striker Mobilize - Engage!%%%%The Fallen & The Virtuous%%%%Sky Striker Ace - Raye%%%%
1313181-77067333.json,Fryderyk Chopin,Discipulo do Cavalo,True,True,"Moulinglacia the Elemental Lord%%%%Mermail Abysspike%%%%Atlantean Dragoons%%%%Mulcharmy Fuwalos%%%%Poseidra, the Storming Atlantean%%%%","Pot of Prosperity%%%%Mecha Phantom Beast Tetherwolf%%%%Droll & Lock Bird%%%%Ash Blossom & Joyous Spring%%%%Nibiru, the Primal Being%%%%"
1313181-77067586.json,Fryderyk Chopin,dingoe12,False,False,"Ash Blossom & Joyous Spring%%%%Dominus Impulse%%%%Neptabyss, the Atlantean Prince%%%%Mulcharmy Fuwalos%%%%Atlantean Heavy Infantry%%%%","Mulcharmy Fuwalos%%%%Vanquish Soul Caesar Valius%%%%""A Case for K9""%%%%K9-ØØ Lupis%%%%K9-66a Jokul%%%%"
1313181-77067702.json,Fryderyk Chopin,404SnackNotFound,True,True,Mermail Shadow Squad%%%%Droll & Lock Bird%%%%Mulcharmy Fuwalos%%%%Mermail Shadow Squad%%%%Barrier Statue of the Torrent%%%%,Ame no Habakiri no Mitsurugi%%%%Called by the Grave%%%%K9-17 Izuna%%%%Ash Blossom & Joyous Spring%%%%Mulcharmy Fuwalos%%%%
1313181-77068097.json,Fryderyk Chopin,Jzmontano,False,True,"Mermail Shadow Squad%%%%Abyssrhine, the Atlantean Spirit%%%%Atlantean Dragoons%%%%Dominus Impulse%%%%Infinite Impermanence%%%%",Terraforming%%%%K9-17 Izuna%%%%Wizard @Ignister%%%%Dominus Impulse%%%%Backup @Ignister%%%%
1313181-77068884.json,Fryderyk Chopin,Bonso,False,True,Mermail Shadow Squad%%%%Superancient Deepsea King Coelacanth%%%%Atlantean Dragoons%%%%Mermail Abysspike%%%%Mermail Abyssteus%%%%,"Ash Blossom & Joyous Spring%%%%Crystron Sulfador%%%%""A Case for K9""%%%%Mulcharmy Fuwalos%%%%Crystron Sulfefnir%%%%"
1313181-77069237.json,Fryderyk Chopin,NomeUtenteToni,False,True,Infinite Impermanence%%%%Mermail Abysspike%%%%Dominus Impulse%%%%Barrier Statue of the Torrent%%%%Atlantean Dragoons%%%%,"Vanquish Soul Jiaolong%%%%Bystial Druiswurm%%%%Vanquish Soul, Start!%%%%Bystial Magnamhut%%%%Ash Blossom & Joyous Spring%%%%"
1313181-77069595.json,Fryderyk Chopin,FEELING LIKE IM CHOSEN,False,False,"Mermail Abyssteus%%%%Mermail Abysspike%%%%Dominus Impulse%%%%Mermail Abyssteus%%%%Poseidra, the Storming Atlantean%%%%","Ash Blossom & Joyous Spring%%%%Mitsurugi no Mikoto, Saji%%%%Pre-Preparation of Rites%%%%Mitsurugi no Mikoto, Kusanagi%%%%Marshmao☆Yummy%%%%"
1313181-77069660.json,Fryderyk Chopin,13seasons,True,False,"Mulcharmy Fuwalos%%%%Gluttonous Reptolphin Greethys%%%%Abyssrhine, the Atlantean Spirit%%%%Neptabyss, the Atlantean Prince%%%%Mermail Shadow Squad%%%%","K9-04 Noroi%%%%Vanquish Soul Dr. Mad Love%%%%""A Case for K9""%%%%Vanquish Soul Hollie Sue%%%%""A Case for K9""%%%%"
1313181-77070277.json,Fryderyk Chopin,Meppie,False,False,Friller Rabca%%%%Atlantean Heavy Infantry%%%%Mermail Shadow Squad%%%%Atlantean Dragoons%%%%Gluttonous Reptolphin Greethys%%%%,Lollipo☆Yummy%%%%Droll & Lock Bird%%%%Called by the Grave%%%%Ash Blossom & Joyous Spring%%%%Mitsurugi Prayers%%%%
1313181-77070585.json,Fryderyk Chopin,Ohoboho,False,,"Atlantean Dragoons%%%%Ash Blossom & Joyous Spring%%%%Neptabyss, the Atlantean Prince%%%%Atlantean Dragoons%%%%Ash Blossom & Joyous Spring%%%%",Ash Blossom & Joyous Spring%%%%Tenpai Dragon Genroku%%%%Infinite Impermanence%%%%Dora Dora%%%%Kashtira Riseheart%%%%
1313181-77071130.json,Fryderyk Chopin,exo_,True,True,Deep Sea Diva%%%%Droll & Lock Bird%%%%Mulcharmy Fuwalos%%%%Deep Sea Minstrel%%%%Gluttonous Reptolphin Greethys%%%%,Dominus Purge%%%%Mulcharmy Fuwalos%%%%Piri Reis Map%%%%K9-ØØ Lupis%%%%Yummy☆Surprise%%%%
1313181-77073132.json,Fryderyk Chopin,mich-NFT,False,False,"Droll & Lock Bird%%%%Mermail Abysspike%%%%Atlantean Heavy Infantry%%%%Ash Blossom & Joyous Spring%%%%Abyssrhine, the Atlantean Spirit%%%%",Piri Reis Map%%%%Cooky☆Yummy%%%%Marshmao☆Yummy%%%%Cooky☆Yummy%%%%Dominus Purge%%%%
1313181-77073486.json,Fryderyk Chopin,Wailunited,False,True,"Poseidra, the Storming Atlantean%%%%Atlantean Dragoons%%%%Moulinglacia the Elemental Lord%%%%Dominus Impulse%%%%Deep Sea Minstrel%%%%",K9-ØØ Lupis%%%%Mulcharmy Fuwalos%%%%Rahu Dracotail%%%%Mulcharmy Fuwalos%%%%Dracotail Mululu%%%%
1313181-77073930.json,Fryderyk Chopin,Mister972,False,False,"Mermail Shadow Squad%%%%Infinite Impermanence%%%%Barrier Statue of the Torrent%%%%Atlantean Heavy Infantry%%%%Abyssrhine, the Atlantean Spirit%%%%",Mulcharmy Fuwalos%%%%D/D Savant Kepler%%%%D/D Savant Copernicus%%%%D/D/D Zero Doom Queen Machinex%%%%Ghost Belle & Haunted Mansion%%%%
1313181-77074315.json,Fryderyk Chopin,barion,False,True,"Neptabyss, the Atlantean Prince%%%%Deep Sea Diva%%%%Friller Rabca%%%%Infinite Impermanence%%%%Mermail Shadow Squad%%%%",Fiendsmith Engraver%%%%Cupsy☆Yummy%%%%Ash Blossom & Joyous Spring%%%%Sky Striker Mecha - Hornet Drones%%%%Mulcharmy Fuwalos%%%%
1313181-77074548.json,Fryderyk Chopin,fefa,False,False,"Mermail Shadow Squad%%%%Poseidra, the Storming Atlantean%%%%Mermail Abyssteus%%%%Mermail Shadow Squad%%%%Mermail Abyssteus%%%%",Mulcharmy Fuwalos%%%%Mermail Abysspike%%%%Called by the Grave%%%%Mermail Abyssteus%%%%Ash Blossom & Joyous Spring%%%%
1313181-77075151.json,Fryderyk Chopin,jawnwick412,False,False,"Called by the Grave%%%%Poseidra, the Storming Atlantean%%%%Friller Rabca%%%%Poseidra, the Storming Atlantean%%%%Mermail Abysspike%%%%","K9-ØØ Lupis%%%%Ame no Habakiri no Mitsurugi%%%%Mitsurugi no Mikoto, Kusanagi%%%%Pre-Preparation of Rites%%%%Seventh Tachyon%%%%"
1313181-77075401.json,Fryderyk Chopin,elmostreet,True,False,"Abyssrhine, the Atlantean Spirit%%%%Deep Sea Minstrel%%%%Mermail Abysspike%%%%Dominus Impulse%%%%Atlantean Dragoons%%%%",Pot of Prosperity%%%%Mulcharmy Fuwalos%%%%Triple Tactics Thrust%%%%Quantum Cat%%%%Apophis the Serpent%%%%
1313181-77075859.json,Fryderyk Chopin,CIRO,True,False,"Dominus Impulse%%%%Neptabyss, the Atlantean Prince%%%%Abyssrhine, the Atlantean Spirit%%%%Droll & Lock Bird%%%%Poseidra, the Storming Atlantean%%%%",Called by the Grave%%%%Super Polymerization%%%%Shield of the Millennium Dynasty%%%%Droll & Lock Bird%%%%Golem that Guards the Millennium Treasures%%%%
1313181-77076141.json,Fryderyk Chopin,_Meruem_,False,True,The Phantom Knights of Ancient Cloak%%%%Ame no Murakumo no Mitsurugi%%%%Speedroid Terrortop%%%%Mitsurugi Prayers%%%%The Phantom Knights of Ancient Cloak%%%%,Crystron Cluster%%%%Mulcharmy Fuwalos%%%%Crystron Inclusion%%%%Droll & Lock Bird%%%%Ash Blossom & Joyous Spring%%%%
1313181-77139925.json,Fryderyk Chopin,NotGonnaSayGLHF,True,False,"Branded Fusion%%%%Triple Tactics Thrust%%%%Dracotail Pan%%%%Dracotail Urgula%%%%Nibiru, the Primal Being%%%%","Dracotail Urgula%%%%Dracotail Phryxul%%%%Dracotail Faimena%%%%Nibiru, the Primal Being%%%%Rahu Dracotail%%%%"
1313181-77160071.json,Fryderyk Chopin,Zen Oh,True,True,Ketu Dracotail%%%%Dracotail Urgula%%%%Dracotail Phryxul%%%%Ash Blossom & Joyous Spring%%%%Fallen of Albaz%%%%,Called by the Grave%%%%Mitsurugi Great Purification%%%%Infinite Impermanence%%%%Ame no Murakumo no Mitsurugi%%%%Ash Blossom & Joyous Spring%%%%
1313181-77161303.json,Fryderyk Chopin,Hamood1800,True,False,Dracotail Mululu%%%%Dracotail Lukias%%%%Dracotail Faimena%%%%Rahu Dracotail%%%%Mulcharmy Fuwalos%%%%,Vanquish Soul Dr. Mad Love%%%%Vanquish Soul Razen%%%%Mulcharmy Fuwalos%%%%Vanquish Soul Hollie Sue%%%%Vanquish Soul Heavy Borger%%%%
1313181-77161654.json,Fryderyk Chopin,Pirexx,False,True,Dracotail Sting%%%%Dracotail Lukias%%%%Rahu Dracotail%%%%Dracotail Faimena%%%%Ash Blossom & Joyous Spring%%%%,Fire King Sanctuary%%%%Ash Blossom & Joyous Spring%%%%Fire King High Avatar Garunix%%%%Dominus Impulse%%%%Fire King Island%%%%
1313181-77163234.json,Fryderyk Chopin,keizan,True,True,"Mulcharmy Fuwalos%%%%Mermail Abyssteus%%%%Neptabyss, the Atlantean Prince%%%%Mermail Abyssteus%%%%Dominus Impulse%%%%","Ash Blossom & Joyous Spring%%%%Dracotail Horn%%%%Nibiru, the Primal Being%%%%Rahu Dracotail%%%%Dracotail Urgula%%%%"
1313181-77163669.json,Fryderyk Chopin,KnightmareHydra,False,True,Mermail Abyssteus%%%%Deep Sea Minstrel%%%%Dominus Spiral%%%%Mulcharmy Fuwalos%%%%Dominus Impulse%%%%,Wings of Light%%%%WANTED: Seeker of Sinful Spoils%%%%Mulcharmy Fuwalos%%%%WANTED: Seeker of Sinful Spoils%%%%Supreme King Gate Zero%%%%
1313181-77168471.json,Fryderyk Chopin,iLoveBeer,False,False,Dominus Impulse%%%%Called by the Grave%%%%Infinite Impermanence%%%%Friller Rabca%%%%Mulcharmy Fuwalos%%%%,Lollipo☆Yummy%%%%Marshmao☆Yummy%%%%Yummyusment☆Mignon%%%%Infinite Impermanence%%%%Triple Tactics Talent%%%%
1313181-77169161.json,Fryderyk Chopin,Davlik,False,False,Infinite Impermanence%%%%Deep Sea Diva%%%%Atlantean Dragoons%%%%Infinite Impermanence%%%%Dominus Spiral%%%%,"Nibiru, the Primal Being%%%%Mitsurugi Prayers%%%%Nibiru, the Primal Being%%%%Seventh Tachyon%%%%Sword Ryzeal%%%%"
1313181-77169594.json,Fryderyk Chopin,ChampionDuelist,False,False,Deep Sea Minstrel%%%%Mermail Shadow Squad%%%%Atlantean Dragoons%%%%Dominus Impulse%%%%Atlantean Dragoons%%%%,Vanquish Soul Dr. Mad Love%%%%Reinforcement of the Army%%%%K9-04 Noroi%%%%K9-X Forced Release%%%%K9-04 Noroi%%%%
1313181-77170257.json,Fryderyk Chopin,TrueKIna,False,True,"Branded Fusion%%%%Nibiru, the Primal Being%%%%The Fallen & The Virtuous%%%%Mulcharmy Fuwalos%%%%Dracotail Faimena%%%%",Mulcharmy Fuwalos%%%%Droll & Lock Bird%%%%Seventh Tachyon%%%%Ash Blossom & Joyous Spring%%%%Infinite Impermanence%%%%
1313181-77171607.json,Fryderyk Chopin,R@n_X,False,False,"Barrier Statue of the Torrent%%%%Atlantean Heavy Infantry%%%%Abyssrhine, the Atlantean Spirit%%%%Friller Rabca%%%%Ash Blossom & Joyous Spring%%%%","Dominus Impulse%%%%Nibiru, the Primal Being%%%%Terraforming%%%%Bystial Magnamhut%%%%Backup @Ignister%%%%"
1313181-77184632.json,Fryderyk Chopin,ProlomLockedIn,True,False,The Phantom Knights of Torn Scales%%%%Mitsurugi Great Purification%%%%Phantom Knights' Fog Blade%%%%Ame no Habakiri no Mitsurugi%%%%The Phantom Knights of Silent Boots%%%%,Mulcharmy Fuwalos%%%%Gold Sarcophagus%%%%Mulcharmy Fuwalos%%%%Backup @Ignister%%%%Maliss <P> Chessy Cat%%%%
1313181-77184809&match.json,Fryderyk Chopin,bulletproofdueler,False,False,"Neptabyss, the Atlantean Prince%%%%Deep Sea Minstrel%%%%Deep Sea Diva%%%%Friller Rabca%%%%Mulcharmy Fuwalos%%%%",Quaking Mirror Force%%%%Pot of Extravagance%%%%Offerings to the Doomed%%%%Reckless Greed%%%%Solemn Strike%%%%
1313181-77184809.json,Fryderyk Chopin,bulletproofdueler,False,False,"Neptabyss, the Atlantean Prince%%%%Deep Sea Minstrel%%%%Deep Sea Diva%%%%Friller Rabca%%%%Mulcharmy Fuwalos%%%%",Quaking Mirror Force%%%%Pot of Extravagance%%%%Offerings to the Doomed%%%%Reckless Greed%%%%Solemn Strike%%%%
1313181-77184959.json,Fryderyk Chopin,D. Shifter,True,False,Deep Sea Minstrel%%%%Atlantean Heavy Infantry%%%%Dominus Spiral%%%%Mermail Shadow Squad%%%%Atlantean Dragoons%%%%,R.B. Lambda Cannon%%%%R.B. Stage Landing%%%%Droll & Lock Bird%%%%R.B. Funk Dock%%%%Sky Striker Mobilize - Engage!%%%%
1313181-77186342.json,Fryderyk Chopin,Username10,True,True,Ketu Dracotail%%%%Dracotail Sting%%%%The Fallen & The Virtuous%%%%Dracotail Mululu%%%%Rahu Dracotail%%%%,Dracotail Pan%%%%Dracotail Lukias%%%%Dracotail Phryxul%%%%Mulcharmy Fuwalos%%%%Droll & Lock Bird%%%%
1313181-77186639.json,Fryderyk Chopin,Endeavor98,False,True,"Mulcharmy Fuwalos%%%%Barrier Statue of the Torrent%%%%Neptabyss, the Atlantean Prince%%%%Mermail Abyssteus%%%%Mermail Shadow Squad%%%%",Ash Blossom & Joyous Spring%%%%K9-17 Izuna%%%%Vanquish Soul Heavy Borger%%%%Dracotail Lukias%%%%K9-66a Jokul%%%%
